time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780789741.933908,odom,-0.031257,-0.407372,0.000000,-0.000003,0.932194,0.383193,1780789741.719337
1780789742.034034,odom,-0.011099,-0.405300,0.000000,-0.000000,0.932194,0.383193,1780789741.719337
1780789742.134296,odom,0.032959,-0.397240,0.000000,-0.000003,0.932194,0.383193,1780789741.719337
1780789742.234739,odom,0.052228,-0.393458,0.000000,-0.000000,0.932194,0.383193,1780789741.719337
1780789742.334285,odom,0.095045,-0.381650,0.000000,-0.000002,0.857067,0.301231,1780789742.219387
1780789742.434029,odom,0.114092,-0.376007,0.000000,-0.000000,0.857067,0.301231,1780789742.219387
1780789742.533984,odom,0.154931,-0.360345,0.000000,-0.000002,0.857067,0.301231,1780789742.219387
1780789742.634153,odom,0.172699,-0.353130,0.000000,-0.000000,0.817873,0.265149,1780789742.519361
1780789742.734007,odom,0.211392,-0.333891,0.000000,-0.000003,0.799812,0.306624,1780789742.619691
1780789742.833829,odom,0.228882,-0.324560,0.000000,-0.000000,0.795512,0.309588,1780789742.719461
1780789742.933858,odom,0.266581,-0.301074,0.000000,-0.000002,0.786206,0.304821,1780789742.819169
1780789743.033979,odom,0.282850,-0.290398,0.000000,-0.000000,0.777452,0.269236,1780789742.919522
1780789743.133805,odom,0.317453,-0.264336,0.000000,-0.000002,0.761527,0.299481,1780789743.019431
1780789743.233839,odom,0.332740,-0.252266,0.000000,-0.000000,0.752942,0.303710,1780789743.119362
1780789743.333926,odom,0.365567,-0.222719,0.000000,-0.000002,0.739870,0.337535,1780789743.219362
1780789743.433784,odom,0.380015,-0.209081,0.000000,-0.000000,0.727633,0.373434,1780789743.319451
1780789743.533934,odom,0.410399,-0.176352,0.000000,-0.000001,0.712632,,1780789743.419413
1780789743.633832,odom,0.423751,-0.161287,0.000000,-0.000000,0.696879,0.374931,1780789743.519513
1780789743.733760,odom,0.451279,-0.125476,0.000000,-0.000000,0.678018,0.415963,1780789743.619571
1780789743.834651,odom,0.463150,-0.109268,0.000000,-0.000000,0.660000,0.420309,1780789743.719404
1780789743.933997,odom,0.486688,-0.072278,0.000000,-0.000001,0.641132,0.396415,1780789743.819554
1780789744.033956,odom,0.496749,-0.055462,0.000000,-0.000000,0.630258,0.457699,1780789743.919453
1780789744.133847,odom,0.516311,-0.016742,0.000000,-0.000001,0.604696,0.507773,1780789744.019389
1780789744.233762,odom,0.524566,0.000749,0.000000,-0.000000,0.546015,0.617612,1780789744.119526
1780789744.333949,odom,0.540090,0.040532,0.000000,0.000043,0.505001,0.620626,1780789744.219753
1780789744.434106,odom,0.546945,0.058842,0.000000,0.000000,0.453110,0.632112,1780789744.319381
1780789744.533945,odom,0.560438,0.100538,0.000000,0.000070,0.477085,0.548441,1780789744.419350
1780789744.633983,odom,0.566672,0.119532,0.000000,0.000000,0.471000,0.540008,1780789744.519443
1780789744.733916,odom,0.579467,0.162125,0.000000,0.000059,0.514004,0.572199,1780789744.619396
1780789744.834002,odom,0.585483,0.181149,0.000000,0.000000,0.462069,0.579772,1780789744.719528
1780789744.933794,odom,0.597236,0.220865,0.000000,0.000056,0.427019,0.544365,1780789744.819462
1780789745.033998,odom,0.602089,0.236483,0.000000,0.000000,0.527160,0.648772,1780789744.919370
1780789745.133920,odom,0.608178,0.259157,0.000000,0.000065,0.494490,0.561000,1780789745.019371
1780789745.233797,odom,0.609174,0.266171,0.000000,0.000000,0.481266,0.650305,1780789745.119254
1780789745.333780,odom,0.609682,0.274458,0.000000,0.000000,0.490000,0.623327,1780789745.219396
1780789745.433886,odom,0.609669,0.277053,0.000000,0.000000,0.489001,0.565022,1780789745.319518
1780789745.533768,odom,0.607932,0.278932,0.000000,-0.000001,0.490261,0.629696,1780789745.419454
1780789745.633904,odom,0.607249,0.279602,0.000000,-0.000000,0.523345,0.614208,1780789745.519385
1780789745.733925,odom,0.604942,0.278716,0.000000,-0.000000,0.495036,0.540059,1780789745.619371
1780789745.833926,odom,0.604070,0.278596,0.000000,-0.000000,0.505009,0.566043,1780789745.719472
1780789745.933830,odom,0.601679,0.276624,0.000000,-0.000002,0.521188,0.636633,1780789745.819402
1780789746.033793,odom,0.600745,0.276121,0.000000,-0.000000,0.521188,0.636633,1780789745.819402
